customer_id,signup_date,reference_date,tenure_months,contract_type,plan_type,monthly_charge,auto_pay,has_discount,num_logins_30d,total_usage_30d_min,avg_session_length_min,days_since_last_login,recent_activity_flag,support_tickets_90d,failed_payments_90d,churn_prob,churn,churn_reason
1849,2025-04-22,2025-11-15,6,Monthly,Basic,369,1,1,7,42,6.0,17,0,1,0,0.084,0,
1850,2024-02-07,2025-11-15,21,Annual,Standard,607,0,1,10,164,16.4,20,0,0,0,0.117,1,lack_of_value
1851,2022-04-21,2025-11-15,43,Monthly,Basic,324,1,1,6,231,38.5,0,0,0,0,0.2,1,lack_of_value
1852,2024-12-14,2025-11-15,11,Annual,Basic,326,0,0,10,215,21.5,12,0,0,1,0.503,1,other
1853,2025-03-07,2025-11-15,8,Annual,Standard,483,1,0,5,29,5.8,11,0,0,1,0.323,1,price
1854,2025-02-07,2025-11-15,9,Quarterly,Basic,288,1,0,7,251,35.9,16,0,0,0,0.097,1,found_alternative
1855,2025-06-20,2025-11-15,4,Monthly,Standard,619,1,0,9,249,27.7,16,0,0,0,0.114,0,
1856,2022-02-19,2025-11-15,45,Monthly,Premium,1236,1,0,12,125,10.4,21,0,0,0,0.296,0,
1857,2024-08-24,2025-11-15,14,Monthly,Basic,227,1,1,3,73,24.3,16,0,2,0,0.047,0,
1858,2023-03-06,2025-11-15,32,Monthly,Standard,499,1,1,5,35,7.0,4,0,0,0,0.01,0,
1859,2025-01-30,2025-11-15,9,Quarterly,Standard,582,1,0,7,288,41.1,6,0,0,0,0.118,0,
1860,2024-07-07,2025-11-15,16,Quarterly,Basic,457,1,0,7,101,14.4,21,0,0,0,0.135,0,
1861,2024-10-03,2025-11-15,13,Annual,Standard,535,0,0,9,345,38.3,21,0,1,0,0.132,0,
1862,2024-02-26,2025-11-15,20,Monthly,Standard,693,1,0,9,317,35.2,4,0,1,0,0.181,0,
1863,2021-10-05,2025-11-15,50,Quarterly,Standard,726,1,0,4,95,23.8,15,0,0,0,0.063,0,
1864,2023-08-07,2025-11-15,27,Annual,Premium,1203,1,1,14,161,11.5,24,0,0,0,0.153,0,
1865,2025-10-18,2025-11-15,0,Quarterly,Standard,546,1,0,10,406,40.6,3,0,0,0,0.344,0,
1866,2025-07-23,2025-11-15,3,Monthly,Premium,1241,1,0,11,148,13.5,8,0,0,0,0.115,1,lack_of_value
1867,2021-02-02,2025-11-15,58,Monthly,Standard,615,1,0,5,61,12.2,18,0,1,0,0.151,1,payment_issues
1868,2021-09-12,2025-11-15,50,Monthly,Basic,232,0,1,11,151,13.7,16,0,1,1,0.579,0,
1869,2021-07-14,2025-11-15,52,Quarterly,Standard,548,1,1,8,133,16.6,21,0,0,0,0.01,0,
1870,2024-07-02,2025-11-15,16,Quarterly,Basic,336,1,0,10,205,20.5,1,0,1,0,0.052,0,
1871,2024-12-17,2025-11-15,11,Annual,Standard,674,0,0,8,357,44.6,13,0,0,0,0.182,0,
1872,2021-12-10,2025-11-15,47,Monthly,Standard,575,1,0,10,315,31.5,10,0,1,0,0.146,0,
1873,2023-05-28,2025-11-15,30,Monthly,Standard,595,1,0,7,58,8.3,10,0,0,0,0.06,0,
1874,2025-01-28,2025-11-15,9,Quarterly,Basic,353,1,0,8,64,8.0,0,0,1,0,0.104,0,
1875,2024-07-15,2025-11-15,16,Quarterly,Standard,587,1,0,5,37,7.4,21,0,1,0,0.029,0,
1876,2023-08-02,2025-11-15,27,Annual,Basic,277,1,0,5,117,23.4,11,0,0,0,0.028,0,
1877,2023-10-29,2025-11-15,24,Quarterly,Standard,540,1,0,7,146,20.9,19,0,1,0,0.105,0,
1878,2023-06-01,2025-11-15,29,Monthly,Standard,539,1,1,9,356,39.6,26,0,0,0,0.083,0,
1879,2022-05-13,2025-11-15,42,Quarterly,Premium,1413,1,0,12,245,20.4,21,0,2,0,0.171,0,
1880,2023-09-13,2025-11-15,26,Annual,Basic,285,1,0,10,223,22.3,20,0,0,0,0.01,0,
1881,2024-04-26,2025-11-15,18,Monthly,Standard,709,1,0,6,182,30.3,9,0,0,0,0.164,0,
1882,2025-03-28,2025-11-15,7,Monthly,Standard,734,1,0,6,220,36.7,22,0,0,0,0.138,0,
1883,2024-01-21,2025-11-15,22,Monthly,Premium,1186,1,0,15,561,37.4,17,0,0,0,0.119,0,
1884,2024-09-05,2025-11-15,14,Monthly,Standard,629,1,1,2,68,34.0,17,0,1,0,0.023,0,
1885,2021-09-04,2025-11-15,51,Quarterly,Basic,308,1,0,13,320,24.6,12,0,1,1,0.517,1,payment_issues
1886,2023-03-08,2025-11-15,32,Monthly,Standard,472,1,0,12,510,42.5,25,0,0,1,0.401,1,payment_issues
1887,2020-12-03,2025-11-15,60,Monthly,Standard,476,1,0,9,195,21.7,28,0,0,0,0.195,0,
1888,2022-02-09,2025-11-15,45,Monthly,Standard,603,1,1,10,226,22.6,27,0,0,0,0.04,0,
1889,2024-07-03,2025-11-15,16,Monthly,Premium,1167,0,0,16,626,39.1,17,0,2,0,0.288,0,
1890,2025-10-31,2025-11-15,0,Monthly,Basic,451,1,0,10,186,18.6,20,0,1,0,0.373,0,
1891,2021-05-16,2025-11-15,54,Quarterly,Premium,1182,1,0,13,268,20.6,23,0,0,0,0.115,0,
1892,2022-11-18,2025-11-15,36,Monthly,Basic,456,0,0,12,164,13.7,22,0,0,0,0.167,0,
1893,2024-11-15,2025-11-15,12,Monthly,Premium,1162,1,1,10,57,5.7,4,0,0,0,0.09,0,
1894,2021-11-23,2025-11-15,48,Monthly,Premium,1352,1,0,13,446,34.3,1,0,0,0,0.152,0,
1895,2023-08-26,2025-11-15,27,Monthly,Standard,640,0,0,4,24,6.0,0,0,0,0,0.126,0,
1896,2024-07-15,2025-11-15,16,Monthly,Standard,645,1,0,11,286,26.0,7,0,0,0,0.117,0,
1897,2023-12-15,2025-11-15,23,Monthly,Basic,260,0,0,10,439,43.9,10,0,2,0,0.217,0,
1898,2021-10-25,2025-11-15,49,Annual,Basic,346,0,1,5,145,29.0,10,0,0,0,0.047,1,found_alternative
1899,2022-08-26,2025-11-15,39,Quarterly,Basic,435,1,0,9,55,6.1,20,0,0,0,0.068,1,other
1900,2024-10-16,2025-11-15,13,Monthly,Basic,289,1,0,10,326,32.6,29,0,0,0,0.109,0,
1901,2023-08-24,2025-11-15,27,Monthly,Standard,573,1,0,9,320,35.6,3,0,0,0,0.098,0,
1902,2020-11-25,2025-11-15,60,Annual,Basic,281,1,0,9,162,18.0,22,0,1,0,0.032,0,
1903,2024-09-04,2025-11-15,14,Quarterly,Premium,1329,1,1,15,104,6.9,5,0,0,0,0.01,0,
1904,2021-01-19,2025-11-15,58,Monthly,Standard,668,1,0,5,85,17.0,29,0,2,1,0.371,0,
1905,2024-08-07,2025-11-15,15,Quarterly,Standard,715,1,0,8,50,6.2,23,0,0,0,0.01,0,
1906,2021-11-20,2025-11-15,48,Quarterly,Standard,625,1,0,8,145,18.1,10,0,1,1,0.377,1,payment_issues
1907,2025-08-30,2025-11-15,2,Quarterly,Basic,303,1,0,3,109,36.3,24,0,0,1,0.292,1,price
1908,2022-09-18,2025-11-15,38,Monthly,Basic,333,0,0,8,331,41.4,6,0,0,0,0.153,1,payment_issues
1909,2022-07-05,2025-11-15,40,Monthly,Basic,385,1,0,12,259,21.6,1,0,0,0,0.201,0,
1910,2021-08-14,2025-11-15,51,Monthly,Standard,581,0,0,10,416,41.6,11,0,0,0,0.301,0,
1911,2022-05-27,2025-11-15,42,Annual,Standard,709,1,1,3,118,39.3,10,0,0,0,0.025,0,
1912,2025-04-03,2025-11-15,7,Quarterly,Basic,329,1,0,8,186,23.2,1,0,0,0,0.01,0,
1913,2025-11-08,2025-11-15,0,Monthly,Standard,408,1,0,6,244,40.7,9,0,0,0,0.244,0,
1914,2022-09-19,2025-11-15,38,Annual,Basic,370,1,0,8,204,25.5,17,0,0,0,0.066,0,
1915,2023-02-12,2025-11-15,33,Annual,Standard,499,1,0,3,96,32.0,3,0,0,0,0.051,1,lack_of_value
1916,2024-06-25,2025-11-15,16,Annual,Standard,668,1,0,11,58,5.3,17,0,0,0,0.057,0,
1917,2025-04-21,2025-11-15,6,Annual,Standard,672,0,0,9,274,30.4,21,0,0,0,0.133,0,
1918,2023-11-03,2025-11-15,24,Annual,Premium,1226,1,0,14,437,31.2,20,0,0,0,0.116,1,found_alternative
1919,2022-10-31,2025-11-15,37,Monthly,Standard,643,0,0,7,123,17.6,11,0,0,0,0.197,0,
1920,2022-12-09,2025-11-15,35,Quarterly,Standard,687,1,0,6,228,38.0,2,0,0,0,0.061,0,
1921,2024-05-08,2025-11-15,18,Quarterly,Basic,261,1,0,13,192,14.8,18,0,0,0,0.03,0,
1922,2020-11-21,2025-11-15,60,Monthly,Standard,663,0,0,11,309,28.1,27,0,1,0,0.266,1,lack_of_value
1923,2023-12-21,2025-11-15,23,Monthly,Standard,693,0,0,7,176,25.1,4,0,0,0,0.266,0,
1924,2022-08-26,2025-11-15,39,Annual,Basic,440,1,0,7,165,23.6,11,0,0,0,0.104,0,
1925,2024-11-04,2025-11-15,12,Monthly,Standard,512,1,0,5,29,5.8,21,0,1,0,0.077,0,
1926,2021-05-04,2025-11-15,55,Annual,Basic,332,0,0,7,305,43.6,24,0,0,0,0.26,0,
1927,2023-10-25,2025-11-15,25,Monthly,Basic,224,1,0,7,243,34.7,16,0,0,0,0.149,0,
1928,2023-04-12,2025-11-15,31,Monthly,Premium,1120,1,0,14,84,6.0,3,0,0,0,0.103,0,
1929,2024-02-01,2025-11-15,21,Monthly,Standard,628,1,0,6,118,19.7,25,0,0,1,0.364,0,
1930,2021-03-14,2025-11-15,56,Monthly,Basic,306,1,0,9,164,18.2,1,0,0,0,0.086,0,
1931,2023-10-10,2025-11-15,25,Quarterly,Standard,691,1,0,12,224,18.7,6,0,1,1,0.326,0,
1932,2023-09-06,2025-11-15,26,Monthly,Premium,1173,0,0,12,319,26.6,11,0,1,1,0.554,1,payment_issues
1933,2023-09-05,2025-11-15,26,Monthly,Basic,290,1,0,11,61,5.5,17,0,0,0,0.161,0,
1934,2023-11-22,2025-11-15,24,Monthly,Standard,616,1,1,7,87,12.4,14,0,1,0,0.028,0,
1935,2024-04-03,2025-11-15,19,Monthly,Standard,532,1,0,7,80,11.4,7,0,0,1,0.433,1,payment_issues
1936,2024-11-24,2025-11-15,11,Monthly,Basic,243,1,0,7,106,15.1,1,0,0,0,0.057,0,
1937,2022-03-23,2025-11-15,44,Quarterly,Standard,689,1,1,8,312,39.0,19,0,1,1,0.362,1,found_alternative
1938,2024-12-30,2025-11-15,10,Monthly,Basic,257,1,0,7,46,6.6,12,0,1,0,0.077,0,
1939,2023-05-14,2025-11-15,30,Monthly,Standard,694,1,1,6,99,16.5,1,0,1,0,0.084,0,
1940,2021-04-05,2025-11-15,56,Monthly,Standard,648,1,0,6,248,41.3,26,0,1,0,0.164,0,
1941,2021-03-02,2025-11-15,57,Monthly,Basic,177,0,0,4,152,38.0,4,0,0,0,0.326,0,
1942,2022-07-18,2025-11-15,40,Monthly,Standard,642,1,0,10,292,29.2,27,0,0,1,0.438,1,found_alternative
1943,2024-10-18,2025-11-15,13,Monthly,Standard,641,0,0,4,60,15.0,4,0,2,0,0.213,0,
1944,2024-05-30,2025-11-15,17,Annual,Basic,333,1,0,10,312,31.2,16,0,1,0,0.126,0,
1945,2024-10-25,2025-11-15,12,Annual,Standard,589,1,0,11,410,37.3,2,0,1,0,0.014,0,
1946,2023-06-18,2025-11-15,29,Quarterly,Basic,225,1,0,7,128,18.3,21,0,1,0,0.051,0,
1947,2023-01-28,2025-11-15,34,Monthly,Premium,1307,1,0,14,100,7.1,0,0,1,1,0.396,0,
1948,2021-08-12,2025-11-15,51,Monthly,Standard,592,0,0,6,267,44.5,3,0,0,0,0.225,0,
1949,2022-07-07,2025-11-15,40,Monthly,Standard,530,1,0,10,195,19.5,24,0,0,0,0.129,0,
1950,2023-01-17,2025-11-15,34,Quarterly,Standard,636,0,0,10,387,38.7,10,0,0,0,0.184,0,
1951,2021-04-26,2025-11-15,55,Annual,Standard,541,0,0,8,103,12.9,0,0,0,0,0.217,1,price
1952,2021-12-23,2025-11-15,47,Monthly,Premium,1125,1,0,12,470,39.2,26,0,2,0,0.303,0,
1953,2023-11-12,2025-11-15,24,Monthly,Standard,570,0,0,8,337,42.1,28,0,1,0,0.187,0,
1954,2024-07-20,2025-11-15,16,Quarterly,Premium,1147,0,1,10,292,29.2,21,0,0,0,0.172,0,
1955,2025-11-11,2025-11-15,0,Quarterly,Standard,528,0,0,10,378,37.8,0,0,0,0,0.49,1,payment_issues
1956,2025-07-15,2025-11-15,4,Quarterly,Basic,364,1,0,4,160,40.0,25,0,0,0,0.03,0,
1957,2024-02-01,2025-11-15,21,Quarterly,Premium,1191,1,1,14,537,38.4,10,0,0,0,0.01,0,
1958,2022-12-24,2025-11-15,35,Annual,Standard,700,1,0,10,424,42.4,1,0,0,0,0.091,0,
1959,2024-01-21,2025-11-15,22,Monthly,Standard,532,1,0,9,138,15.3,29,0,1,0,0.039,0,
1960,2024-10-19,2025-11-15,13,Annual,Premium,1062,1,0,14,136,9.7,5,0,0,0,0.077,0,
1961,2021-06-19,2025-11-15,53,Annual,Basic,311,1,1,15,600,40.0,26,0,0,0,0.02,0,
1962,2022-12-04,2025-11-15,35,Quarterly,Standard,748,1,0,4,177,44.2,14,0,0,0,0.01,0,
1963,2025-01-26,2025-11-15,9,Monthly,Basic,342,1,0,6,68,11.3,20,0,0,0,0.136,0,
1964,2022-10-17,2025-11-15,37,Monthly,Standard,857,1,0,5,165,33.0,20,0,0,0,0.121,0,
1965,2023-09-25,2025-11-15,26,Monthly,Standard,626,1,0,7,187,26.7,15,0,0,0,0.098,1,other
1966,2023-10-24,2025-11-15,25,Monthly,Premium,1218,0,0,11,158,14.4,3,0,0,0,0.19,0,
1967,2021-10-18,2025-11-15,49,Annual,Standard,428,0,0,7,234,33.4,2,0,0,0,0.111,0,
1968,2022-09-08,2025-11-15,38,Monthly,Standard,634,1,0,7,218,31.1,22,0,0,0,0.222,0,
1969,2022-07-19,2025-11-15,40,Monthly,Premium,1213,1,0,17,368,21.6,11,0,0,0,0.268,1,poor_support
1970,2021-01-02,2025-11-15,59,Quarterly,Standard,568,1,0,4,22,5.5,21,0,0,0,0.16,0,
1971,2020-12-30,2025-11-15,59,Monthly,Basic,290,1,1,7,267,38.1,27,0,1,0,0.098,0,
1972,2025-01-11,2025-11-15,10,Monthly,Standard,595,1,0,11,153,13.9,8,0,0,0,0.164,0,
1973,2022-03-29,2025-11-15,44,Monthly,Premium,1186,1,1,17,556,32.7,14,0,0,0,0.122,1,poor_support
1974,2023-06-19,2025-11-15,29,Quarterly,Premium,1367,0,0,12,539,44.9,28,0,0,0,0.252,1,poor_support
1975,2022-05-15,2025-11-15,42,Monthly,Standard,571,1,0,8,337,42.1,18,0,0,0,0.229,0,
1976,2025-07-29,2025-11-15,3,Annual,Premium,1213,1,1,15,365,24.3,24,0,2,0,0.099,0,
1977,2022-03-04,2025-11-15,45,Monthly,Basic,268,1,0,5,41,8.2,5,0,0,0,0.231,0,
1978,2023-01-09,2025-11-15,34,Annual,Basic,362,1,1,7,285,40.7,3,0,1,1,0.353,1,other
1979,2025-03-27,2025-11-15,7,Monthly,Premium,1214,0,0,15,82,5.5,18,0,2,0,0.331,1,payment_issues
1980,2025-01-30,2025-11-15,9,Monthly,Basic,278,1,1,6,105,17.5,1,0,0,0,0.064,0,
1981,2021-10-21,2025-11-15,49,Monthly,Basic,146,0,0,5,170,34.0,12,0,0,0,0.192,0,
1982,2024-11-19,2025-11-15,12,Monthly,Standard,619,1,0,12,438,36.5,19,0,1,0,0.131,1,price
1983,2023-03-02,2025-11-15,32,Monthly,Standard,576,1,1,11,308,28.0,11,0,1,0,0.01,0,
1984,2023-04-16,2025-11-15,31,Monthly,Standard,596,1,0,7,125,17.9,11,0,0,0,0.149,1,other
1985,2021-07-17,2025-11-15,52,Monthly,Basic,206,1,0,4,38,9.5,7,0,0,0,0.146,0,
1986,2021-04-12,2025-11-15,55,Monthly,Premium,1314,1,0,17,421,24.8,21,0,0,0,0.164,0,
1987,2024-07-06,2025-11-15,16,Monthly,Premium,1268,1,1,12,353,29.4,8,0,1,0,0.186,0,
1988,2023-05-11,2025-11-15,30,Monthly,Basic,414,0,0,3,132,44.0,7,0,0,0,0.23,1,payment_issues
1989,2023-01-22,2025-11-15,34,Quarterly,Standard,691,1,0,9,396,44.0,17,0,0,0,0.054,0,
1990,2024-07-09,2025-11-15,16,Annual,Standard,647,1,0,9,339,37.7,28,0,0,0,0.01,0,
1991,2024-09-13,2025-11-15,14,Monthly,Standard,509,1,1,11,106,9.6,13,0,1,0,0.032,0,
1992,2021-09-02,2025-11-15,51,Monthly,Basic,447,0,0,7,293,41.9,1,0,0,0,0.259,0,
1993,2023-12-04,2025-11-15,23,Annual,Standard,526,1,1,13,293,22.5,25,0,0,0,0.01,0,
1994,2021-07-21,2025-11-15,52,Monthly,Basic,279,1,0,10,83,8.3,7,0,0,0,0.157,1,poor_support
1995,2024-08-18,2025-11-15,15,Annual,Basic,356,1,0,10,330,33.0,22,0,1,0,0.043,0,
1996,2024-02-27,2025-11-15,20,Monthly,Standard,660,1,0,7,235,33.6,21,0,0,0,0.036,0,
1997,2025-08-27,2025-11-15,2,Annual,Standard,645,0,0,11,101,9.2,28,0,1,0,0.093,0,
1998,2021-03-21,2025-11-15,56,Monthly,Standard,568,1,1,5,37,7.4,25,0,2,0,0.15,0,
1999,2021-02-28,2025-11-15,57,Annual,Standard,552,1,0,12,520,43.3,9,0,0,0,0.092,0,
2000,2022-04-14,2025-11-15,43,Monthly,Basic,502,1,0,5,158,31.6,4,0,0,0,0.06,0,
2001,2022-03-08,2025-11-15,44,Quarterly,Standard,597,0,0,10,154,15.4,1,0,0,0,0.209,0,
2002,2022-02-09,2025-11-15,45,Monthly,Basic,288,0,0,9,229,25.4,19,0,0,0,0.228,0,
2003,2025-05-27,2025-11-15,5,Monthly,Standard,543,1,0,4,122,30.5,16,0,1,0,0.09,0,
2004,2022-02-14,2025-11-15,45,Quarterly,Standard,619,1,0,5,119,23.8,0,0,0,0,0.172,0,
2005,2022-03-27,2025-11-15,44,Monthly,Standard,615,1,0,12,159,13.2,4,0,0,0,0.087,0,
2006,2024-09-01,2025-11-15,14,Annual,Standard,599,1,1,4,30,7.5,10,0,0,1,0.277,0,
2007,2023-02-14,2025-11-15,33,Monthly,Standard,630,1,0,11,415,37.7,7,0,1,0,0.169,0,
2008,2024-10-03,2025-11-15,13,Annual,Premium,1341,1,0,15,438,29.2,21,0,2,0,0.155,0,
2009,2021-03-15,2025-11-15,56,Monthly,Standard,553,0,0,9,59,6.6,2,0,0,0,0.259,0,
2010,2023-04-24,2025-11-15,31,Annual,Standard,603,1,0,8,307,38.4,16,0,0,0,0.126,0,
2011,2021-01-16,2025-11-15,58,Annual,Premium,1149,1,0,11,271,24.6,18,0,0,0,0.084,0,
2012,2021-03-10,2025-11-15,57,Monthly,Standard,623,1,0,9,206,22.9,14,0,0,0,0.125,0,
2013,2025-05-28,2025-11-15,5,Annual,Standard,555,1,1,12,75,6.2,12,0,1,0,0.08,0,
2014,2021-07-28,2025-11-15,52,Quarterly,Basic,258,1,1,11,458,41.6,7,0,1,0,0.028,0,
2015,2023-07-15,2025-11-15,28,Monthly,Basic,184,1,0,5,53,10.6,16,0,1,0,0.075,0,
2016,2022-12-06,2025-11-15,35,Quarterly,Standard,607,0,0,6,182,30.3,23,0,2,0,0.138,0,
2017,2022-08-11,2025-11-15,39,Monthly,Standard,634,1,0,14,143,10.2,27,0,0,0,0.174,0,
2018,2025-05-16,2025-11-15,6,Quarterly,Standard,748,1,0,5,168,33.6,11,0,0,0,0.066,0,
2019,2020-12-25,2025-11-15,59,Monthly,Premium,1237,1,1,10,304,30.4,26,0,1,0,0.121,1,payment_issues
2020,2024-03-11,2025-11-15,20,Monthly,Basic,265,0,0,5,39,7.8,14,0,0,1,0.419,0,
2021,2025-09-09,2025-11-15,2,Monthly,Standard,492,0,1,3,36,12.0,17,0,1,0,0.126,0,
2022,2023-09-04,2025-11-15,26,Monthly,Standard,503,1,0,7,248,35.4,29,0,0,0,0.038,0,
2023,2025-07-22,2025-11-15,3,Annual,Standard,497,0,0,8,325,40.6,4,0,0,0,0.071,0,
2024,2021-02-19,2025-11-15,57,Annual,Standard,750,1,0,12,236,19.7,6,0,0,0,0.112,0,
2025,2022-12-20,2025-11-15,35,Monthly,Basic,323,1,0,10,230,23.0,6,0,0,0,0.168,0,
2026,2022-03-05,2025-11-15,45,Monthly,Basic,254,1,0,9,144,16.0,0,0,0,0,0.123,0,
2027,2024-07-11,2025-11-15,16,Quarterly,Standard,524,0,1,7,306,43.7,4,0,1,0,0.144,0,
2028,2025-10-11,2025-11-15,1,Monthly,Standard,532,0,0,7,124,17.7,4,0,0,0,0.395,1,lack_of_value
2029,2022-02-27,2025-11-15,45,Monthly,Standard,552,1,0,9,74,8.2,28,0,1,0,0.117,0,
2030,2024-02-22,2025-11-15,21,Monthly,Premium,1305,1,0,9,130,14.4,2,0,4,0,0.397,0,
2031,2021-11-12,2025-11-15,48,Monthly,Basic,298,1,0,17,411,24.2,1,0,0,0,0.194,0,
2032,2023-09-13,2025-11-15,26,Monthly,Standard,485,1,0,8,150,18.8,19,0,0,0,0.146,1,lack_of_value
2033,2023-03-12,2025-11-15,32,Quarterly,Standard,784,1,0,8,193,24.1,2,0,0,0,0.121,0,
2034,2025-09-24,2025-11-15,1,Monthly,Premium,1109,0,1,12,376,31.3,9,0,0,0,0.407,0,
2035,2023-12-01,2025-11-15,23,Annual,Premium,1153,1,0,14,245,17.5,17,0,0,0,0.065,1,payment_issues
2036,2022-08-15,2025-11-15,39,Monthly,Standard,704,1,0,5,117,23.4,12,0,0,0,0.134,0,
2037,2021-06-12,2025-11-15,53,Monthly,Standard,633,1,0,7,264,37.7,16,0,0,1,0.458,0,
2038,2021-08-19,2025-11-15,51,Annual,Basic,263,1,0,10,411,41.1,19,0,1,0,0.128,0,
2039,2022-01-01,2025-11-15,47,Monthly,Basic,202,0,0,5,174,34.8,14,0,0,0,0.239,0,
2040,2022-02-17,2025-11-15,45,Monthly,Standard,523,1,1,8,84,10.5,13,0,1,1,0.386,0,
2041,2025-02-15,2025-11-15,9,Quarterly,Standard,528,0,0,12,375,31.2,19,0,0,1,0.5,0,
2042,2023-09-06,2025-11-15,26,Monthly,Standard,600,1,0,10,416,41.6,10,0,0,0,0.14,0,
2043,2023-06-29,2025-11-15,29,Quarterly,Standard,615,0,0,5,176,35.2,26,0,1,0,0.184,0,
2044,2021-06-13,2025-11-15,53,Monthly,Standard,589,1,0,12,103,8.6,2,0,1,0,0.106,1,price
2045,2025-03-04,2025-11-15,8,Quarterly,Standard,597,1,0,15,447,29.8,13,0,0,0,0.086,0,
2046,2024-06-27,2025-11-15,16,Monthly,Basic,216,1,0,13,202,15.5,10,0,0,0,0.116,0,
2047,2021-03-19,2025-11-15,56,Monthly,Basic,323,0,0,6,263,43.8,18,0,0,0,0.273,0,
2048,2024-05-30,2025-11-15,17,Annual,Basic,402,1,0,6,135,22.5,24,0,0,0,0.017,0,
2049,2023-08-04,2025-11-15,27,Quarterly,Premium,1187,1,0,17,185,10.9,16,0,0,0,0.041,0,
2050,2021-04-14,2025-11-15,55,Monthly,Basic,286,1,1,7,137,19.6,9,0,0,1,0.329,0,
2051,2023-03-02,2025-11-15,32,Monthly,Standard,606,1,1,9,142,15.8,9,0,0,0,0.099,0,
2052,2023-04-19,2025-11-15,31,Monthly,Basic,389,1,0,10,380,38.0,7,0,0,0,0.107,0,
2053,2021-09-14,2025-11-15,50,Quarterly,Standard,529,1,0,8,244,30.5,26,0,0,0,0.06,0,
2054,2025-08-07,2025-11-15,3,Quarterly,Premium,1316,1,0,13,207,15.9,27,0,0,0,0.107,0,
2055,2025-02-14,2025-11-15,9,Quarterly,Standard,633,1,0,10,368,36.8,10,0,1,0,0.01,0,
2056,2024-03-20,2025-11-15,20,Monthly,Basic,302,0,1,8,88,11.0,27,0,2,0,0.231,0,
2057,2023-03-09,2025-11-15,32,Quarterly,Basic,397,1,0,6,79,13.2,6,0,1,0,0.01,0,
2058,2022-12-07,2025-11-15,35,Monthly,Premium,1106,1,0,10,90,9.0,27,0,1,0,0.117,1,found_alternative
2059,2024-02-17,2025-11-15,21,Monthly,Standard,641,0,0,6,171,28.5,24,0,0,0,0.116,0,
2060,2023-08-08,2025-11-15,27,Monthly,Standard,634,1,0,8,54,6.8,25,0,0,0,0.165,0,
2061,2021-03-09,2025-11-15,57,Annual,Standard,526,1,0,10,331,33.1,19,0,0,0,0.089,0,
2062,2023-06-09,2025-11-15,29,Quarterly,Basic,336,1,0,5,65,13.0,1,0,0,1,0.334,0,
2063,2024-11-26,2025-11-15,11,Monthly,Basic,322,0,1,5,156,31.2,9,0,1,0,0.19,0,
2064,2023-03-04,2025-11-15,32,Quarterly,Standard,586,0,0,7,207,29.6,15,0,0,0,0.131,0,
2065,2021-02-18,2025-11-15,57,Annual,Standard,669,1,0,8,81,10.1,10,0,1,0,0.149,1,poor_support
2066,2024-10-20,2025-11-15,13,Monthly,Basic,255,1,1,9,61,6.8,1,0,0,0,0.01,0,
2067,2021-11-18,2025-11-15,48,Monthly,Standard,621,1,1,2,13,6.5,7,0,1,0,0.066,0,
2068,2022-03-02,2025-11-15,45,Annual,Premium,1190,1,0,11,118,10.7,20,0,2,0,0.129,0,
2069,2021-09-12,2025-11-15,50,Annual,Premium,1151,1,0,12,318,26.5,4,0,0,0,0.211,0,
2070,2022-07-11,2025-11-15,40,Monthly,Basic,340,1,0,13,352,27.1,15,0,0,0,0.178,0,
2071,2024-08-28,2025-11-15,14,Monthly,Basic,284,1,0,5,87,17.4,13,0,0,0,0.177,0,
2072,2023-06-21,2025-11-15,29,Monthly,Premium,1083,1,0,12,88,7.3,15,0,0,0,0.12,0,
2073,2021-11-24,2025-11-15,48,Monthly,Basic,156,1,0,13,436,33.5,17,0,1,0,0.131,0,
2074,2025-04-06,2025-11-15,7,Annual,Basic,363,0,0,11,127,11.5,12,0,0,0,0.096,0,
2075,2025-04-09,2025-11-15,7,Monthly,Premium,1103,1,0,13,435,33.5,22,0,0,0,0.128,0,
2076,2025-03-23,2025-11-15,7,Annual,Basic,322,1,0,7,82,11.7,25,0,1,0,0.089,0,
2077,2022-01-25,2025-11-15,46,Monthly,Standard,604,1,0,13,124,9.5,27,0,0,0,0.198,1,found_alternative
2078,2023-02-17,2025-11-15,33,Monthly,Standard,571,1,0,14,537,38.4,13,0,0,1,0.38,0,
2079,2025-10-18,2025-11-15,0,Monthly,Standard,756,1,0,10,301,30.1,8,0,0,0,0.398,0,
2080,2024-09-24,2025-11-15,13,Quarterly,Basic,314,1,0,6,46,7.7,15,0,1,0,0.147,0,
2081,2021-01-04,2025-11-15,59,Monthly,Premium,1260,1,0,16,134,8.4,18,0,0,1,0.517,0,
2082,2021-03-14,2025-11-15,56,Quarterly,Standard,622,1,0,13,171,13.2,10,0,0,0,0.031,0,
2083,2023-03-12,2025-11-15,32,Monthly,Standard,582,1,0,5,141,28.2,6,0,1,0,0.07,0,
2084,2025-06-02,2025-11-15,5,Monthly,Basic,299,1,0,9,366,40.7,10,0,0,0,0.13,0,
2085,2023-07-27,2025-11-15,28,Monthly,Basic,416,0,0,5,221,44.2,0,0,0,0,0.154,0,
2086,2023-05-13,2025-11-15,30,Monthly,Standard,687,1,0,13,202,15.5,12,0,0,0,0.061,0,
2087,2021-05-27,2025-11-15,54,Quarterly,Standard,756,1,1,7,227,32.4,5,0,0,0,0.01,0,
